date,product_id,product_name,category,quantity_sold,selling_price,stock_available,day_of_week,month,season,holiday,supplier_lead_days
2024-06-04,P003,Sugar,Grocery,13,50.33,69,Tuesday,6,Monsoon,0,4
2024-06-04,P004,Cooking Oil,Grocery,12,123.19,24,Tuesday,6,Monsoon,0,6
2024-06-04,P005,Milk,Dairy,30,38.91,177,Tuesday,6,Monsoon,0,2
2024-06-04,P006,Bread,Bakery,33,33.98,43,Tuesday,6,Monsoon,0,2
2024-06-04,P007,Eggs,Dairy,52,7.28,147,Tuesday,6,Monsoon,0,2
2024-06-04,P008,Biscuits,Snacks,25,28.58,112,Tuesday,6,Monsoon,0,4
2024-06-04,P009,Soap,Personal Care,8,33.45,82,Tuesday,6,Monsoon,0,7
2024-06-04,P010,Shampoo,Personal Care,9,118.6,41,Tuesday,6,Monsoon,0,7
2024-06-05,P001,Rice,Grocery,25,58.32,146,Wednesday,6,Monsoon,0,5
2024-06-05,P002,Wheat,Grocery,20,46.4,42,Wednesday,6,Monsoon,0,5
2024-06-05,P003,Sugar,Grocery,23,50.34,70,Wednesday,6,Monsoon,0,4
2024-06-05,P004,Cooking Oil,Grocery,10,115.18,50,Wednesday,6,Monsoon,0,6
2024-06-05,P005,Milk,Dairy,30,38.37,89,Wednesday,6,Monsoon,0,2
2024-06-05,P006,Bread,Bakery,25,36.17,106,Wednesday,6,Monsoon,0,2
2024-06-05,P007,Eggs,Dairy,34,7.05,58,Wednesday,6,Monsoon,0,2
2024-06-05,P008,Biscuits,Snacks,28,29.71,145,Wednesday,6,Monsoon,0,4
2024-06-05,P009,Soap,Personal Care,8,36.65,85,Wednesday,6,Monsoon,0,7
2024-06-05,P010,Shampoo,Personal Care,7,125.61,95,Wednesday,6,Monsoon,0,7
2024-06-06,P001,Rice,Grocery,29,61.45,133,Thursday,6,Monsoon,0,5
2024-06-06,P002,Wheat,Grocery,19,42.98,93,Thursday,6,Monsoon,0,5
2024-06-06,P003,Sugar,Grocery,21,48.27,95,Thursday,6,Monsoon,0,4
2024-06-06,P004,Cooking Oil,Grocery,12,114.09,27,Thursday,6,Monsoon,0,6
2024-06-06,P005,Milk,Dairy,32,40.48,76,Thursday,6,Monsoon,0,2
2024-06-06,P006,Bread,Bakery,25,33.43,58,Thursday,6,Monsoon,0,2
2024-06-06,P007,Eggs,Dairy,52,6.83,52,Thursday,6,Monsoon,0,2
2024-06-06,P008,Biscuits,Snacks,18,29.52,62,Thursday,6,Monsoon,0,4
2024-06-06,P009,Soap,Personal Care,10,35.05,95,Thursday,6,Monsoon,0,7
2024-06-06,P010,Shampoo,Personal Care,7,124.35,62,Thursday,6,Monsoon,0,7
2024-06-07,P001,Rice,Grocery,23,58.73,63,Friday,6,Monsoon,0,5
2024-06-07,P002,Wheat,Grocery,21,44.37,23,Friday,6,Monsoon,0,5
2024-06-07,P003,Sugar,Grocery,22,50.04,71,Friday,6,Monsoon,0,4
2024-06-07,P004,Cooking Oil,Grocery,10,123.8,39,Friday,6,Monsoon,0,6
2024-06-07,P005,Milk,Dairy,41,41.57,224,Friday,6,Monsoon,0,2
2024-06-07,P006,Bread,Bakery,30,34.93,153,Friday,6,Monsoon,0,2
2024-06-07,P007,Eggs,Dairy,46,6.83,248,Friday,6,Monsoon,0,2
2024-06-07,P008,Biscuits,Snacks,24,29.47,90,Friday,6,Monsoon,0,4
2024-06-07,P009,Soap,Personal Care,13,33.84,32,Friday,6,Monsoon,0,7
2024-06-07,P010,Shampoo,Personal Care,7,120.77,96,Friday,6,Monsoon,0,7
2024-06-08,P001,Rice,Grocery,23,58.91,51,Saturday,6,Monsoon,0,5
2024-06-08,P002,Wheat,Grocery,18,46.41,98,Saturday,6,Monsoon,0,5
2024-06-08,P003,Sugar,Grocery,21,50.25,71,Saturday,6,Monsoon,0,4
2024-06-08,P004,Cooking Oil,Grocery,14,116.5,70,Saturday,6,Monsoon,0,6
2024-06-08,P005,Milk,Dairy,31,38.11,88,Saturday,6,Monsoon,0,2
2024-06-08,P006,Bread,Bakery,44,36.53,261,Saturday,6,Monsoon,0,2
2024-06-08,P007,Eggs,Dairy,31,7.3,75,Saturday,6,Monsoon,0,2
2024-06-08,P008,Biscuits,Snacks,25,29.3,75,Saturday,6,Monsoon,0,4
2024-06-08,P009,Soap,Personal Care,16,36.34,64,Saturday,6,Monsoon,0,7
2024-06-08,P010,Shampoo,Personal Care,9,124.08,34,Saturday,6,Monsoon,0,7
2024-06-09,P001,Rice,Grocery,24,59.17,66,Sunday,6,Monsoon,0,5
2024-06-09,P002,Wheat,Grocery,19,43.07,80,Sunday,6,Monsoon,0,5
2024-06-09,P003,Sugar,Grocery,21,51.0,110,Sunday,6,Monsoon,0,4
2024-06-09,P004,Cooking Oil,Grocery,9,123.02,58,Sunday,6,Monsoon,0,6
2024-06-09,P005,Milk,Dairy,42,41.16,132,Sunday,6,Monsoon,0,2
2024-06-09,P006,Bread,Bakery,31,34.91,62,Sunday,6,Monsoon,0,2
2024-06-09,P007,Eggs,Dairy,39,6.94,206,Sunday,6,Monsoon,0,2
2024-06-09,P008,Biscuits,Snacks,34,30.64,40,Sunday,6,Monsoon,0,4
2024-06-09,P009,Soap,Personal Care,13,34.54,86,Sunday,6,Monsoon,0,7
2024-06-09,P010,Shampoo,Personal Care,8,122.01,82,Sunday,6,Monsoon,0,7
2024-06-10,P001,Rice,Grocery,22,60.93,76,Monday,6,Monsoon,0,5
2024-06-10,P002,Wheat,Grocery,22,43.82,101,Monday,6,Monsoon,0,5
2024-06-10,P003,Sugar,Grocery,20,51.63,31,Monday,6,Monsoon,0,4
2024-06-10,P004,Cooking Oil,Grocery,17,124.95,85,Monday,6,Monsoon,0,6
2024-06-10,P005,Milk,Dairy,27,38.39,50,Monday,6,Monsoon,0,2
2024-06-10,P006,Bread,Bakery,34,34.26,120,Monday,6,Monsoon,0,2
2024-06-10,P007,Eggs,Dairy,58,6.85,179,Monday,6,Monsoon,0,2
2024-06-10,P008,Biscuits,Snacks,33,29.96,54,Monday,6,Monsoon,0,4
2024-06-10,P009,Soap,Personal Care,9,35.59,67,Monday,6,Monsoon,0,7
2024-06-10,P010,Shampoo,Personal Care,5,119.54,32,Monday,6,Monsoon,0,7
2024-06-11,P001,Rice,Grocery,28,59.0,53,Tuesday,6,Monsoon,0,5
2024-06-11,P002,Wheat,Grocery,20,45.25,51,Tuesday,6,Monsoon,0,5
2024-06-11,P003,Sugar,Grocery,19,48.2,48,Tuesday,6,Monsoon,0,4
2024-06-11,P004,Cooking Oil,Grocery,14,114.38,88,Tuesday,6,Monsoon,0,6
2024-06-11,P005,Milk,Dairy,31,41.47,180,Tuesday,6,Monsoon,0,2
2024-06-11,P006,Bread,Bakery,32,35.67,183,Tuesday,6,Monsoon,0,2
2024-06-11,P007,Eggs,Dairy,43,7.3,108,Tuesday,6,Monsoon,0,2
2024-06-11,P008,Biscuits,Snacks,27,29.67,47,Tuesday,6,Monsoon,0,4
2024-06-11,P009,Soap,Personal Care,13,34.68,36,Tuesday,6,Monsoon,0,7
2024-06-11,P010,Shampoo,Personal Care,9,114.85,44,Tuesday,6,Monsoon,0,7
2024-06-12,P001,Rice,Grocery,16,61.6,60,Wednesday,6,Monsoon,0,5
2024-06-12,P002,Wheat,Grocery,15,42.89,85,Wednesday,6,Monsoon,0,5
2024-06-12,P003,Sugar,Grocery,15,49.21,44,Wednesday,6,Monsoon,0,4
2024-06-12,P004,Cooking Oil,Grocery,13,118.22,58,Wednesday,6,Monsoon,0,6
2024-06-12,P005,Milk,Dairy,34,40.12,64,Wednesday,6,Monsoon,0,2
2024-06-12,P006,Bread,Bakery,29,33.36,148,Wednesday,6,Monsoon,0,2
2024-06-12,P007,Eggs,Dairy,30,6.82,72,Wednesday,6,Monsoon,0,2
2024-06-12,P008,Biscuits,Snacks,18,29.22,69,Wednesday,6,Monsoon,0,4
2024-06-12,P009,Soap,Personal Care,10,34.45,48,Wednesday,6,Monsoon,0,7
2024-06-12,P010,Shampoo,Personal Care,7,121.16,38,Wednesday,6,Monsoon,0,7
2024-06-13,P001,Rice,Grocery,24,60.04,99,Thursday,6,Monsoon,0,5
2024-06-13,P002,Wheat,Grocery,17,46.2,42,Thursday,6,Monsoon,0,5
2024-06-13,P003,Sugar,Grocery,15,48.69,51,Thursday,6,Monsoon,0,4
2024-06-13,P004,Cooking Oil,Grocery,10,125.36,44,Thursday,6,Monsoon,0,6
2024-06-13,P005,Milk,Dairy,36,41.24,60,Thursday,6,Monsoon,0,2
2024-06-13,P006,Bread,Bakery,38,34.71,82,Thursday,6,Monsoon,0,2
2024-06-13,P007,Eggs,Dairy,39,6.7,106,Thursday,6,Monsoon,0,2
2024-06-13,P008,Biscuits,Snacks,21,29.66,45,Thursday,6,Monsoon,0,4
2024-06-13,P009,Soap,Personal Care,13,36.01,28,Thursday,6,Monsoon,0,7
2024-06-13,P010,Shampoo,Personal Care,7,121.15,50,Thursday,6,Monsoon,0,7
2024-06-14,P001,Rice,Grocery,28,58.82,80,Friday,6,Monsoon,0,5
2024-06-14,P002,Wheat,Grocery,22,45.02,78,Friday,6,Monsoon,0,5
2024-06-14,P003,Sugar,Grocery,20,51.13,71,Friday,6,Monsoon,0,4
2024-06-14,P004,Cooking Oil,Grocery,14,124.25,34,Friday,6,Monsoon,0,6
2024-06-14,P005,Milk,Dairy,39,41.39,157,Friday,6,Monsoon,0,2
2024-06-14,P006,Bread,Bakery,18,33.93,74,Friday,6,Monsoon,0,2
2024-06-14,P007,Eggs,Dairy,59,6.75,133,Friday,6,Monsoon,0,2
2024-06-14,P008,Biscuits,Snacks,28,28.69,31,Friday,6,Monsoon,0,4
2024-06-14,P009,Soap,Personal Care,10,36.61,70,Friday,6,Monsoon,0,7
2024-06-14,P010,Shampoo,Personal Care,7,123.64,78,Friday,6,Monsoon,0,7
2024-06-15,P001,Rice,Grocery,28,59.57,42,Saturday,6,Monsoon,0,5
2024-06-15,P002,Wheat,Grocery,19,46.63,81,Saturday,6,Monsoon,0,5
2024-06-15,P003,Sugar,Grocery,24,50.94,87,Saturday,6,Monsoon,0,4
2024-06-15,P004,Cooking Oil,Grocery,15,122.98,41,Saturday,6,Monsoon,0,6
2024-06-15,P005,Milk,Dairy,52,40.54,162,Saturday,6,Monsoon,0,2
2024-06-15,P006,Bread,Bakery,26,35.81,145,Saturday,6,Monsoon,0,2
2024-06-15,P007,Eggs,Dairy,44,6.86,239,Saturday,6,Monsoon,0,2
2024-06-15,P008,Biscuits,Snacks,27,28.73,80,Saturday,6,Monsoon,0,4
2024-06-15,P009,Soap,Personal Care,9,34.18,47,Saturday,6,Monsoon,0,7
2024-06-15,P010,Shampoo,Personal Care,9,125.35,25,Saturday,6,Monsoon,0,7
2024-06-16,P001,Rice,Grocery,22,58.52,27,Sunday,6,Monsoon,0,5
2024-06-16,P002,Wheat,Grocery,22,46.36,73,Sunday,6,Monsoon,0,5
2024-06-16,P003,Sugar,Grocery,24,52.38,125,Sunday,6,Monsoon,0,4
2024-06-16,P004,Cooking Oil,Grocery,11,120.76,71,Sunday,6,Monsoon,0,6
2024-06-16,P005,Milk,Dairy,40,41.44,62,Sunday,6,Monsoon,0,2
2024-06-16,P006,Bread,Bakery,28,33.66,163,Sunday,6,Monsoon,0,2
2024-06-16,P007,Eggs,Dairy,42,6.74,248,Sunday,6,Monsoon,0,2
2024-06-16,P008,Biscuits,Snacks,27,28.88,56,Sunday,6,Monsoon,0,4
2024-06-16,P009,Soap,Personal Care,12,35.24,33,Sunday,6,Monsoon,0,7
2024-06-16,P010,Shampoo,Personal Care,9,122.69,53,Sunday,6,Monsoon,0,7
2024-06-17,P001,Rice,Grocery,23,58.37,127,Monday,6,Monsoon,0,5
2024-06-17,P002,Wheat,Grocery,18,46.96,103,Monday,6,Monsoon,0,5
2024-06-17,P003,Sugar,Grocery,21,48.9,73,Monday,6,Monsoon,0,4
2024-06-17,P004,Cooking Oil,Grocery,9,122.05,76,Monday,6,Monsoon,0,6
2024-06-17,P005,Milk,Dairy,28,41.15,115,Monday,6,Monsoon,0,2
2024-06-17,P006,Bread,Bakery,26,33.66,110,Monday,6,Monsoon,0,2
2024-06-17,P007,Eggs,Dairy,43,6.74,110,Monday,6,Monsoon,0,2
2024-06-17,P008,Biscuits,Snacks,25,30.7,30,Monday,6,Monsoon,0,4
2024-06-17,P009,Soap,Personal Care,10,35.2,68,Monday,6,Monsoon,0,7
2024-06-17,P010,Shampoo,Personal Care,8,114.45,32,Monday,6,Monsoon,0,7
2024-06-18,P001,Rice,Grocery,22,61.08,132,Tuesday,6,Monsoon,0,5
2024-06-18,P002,Wheat,Grocery,16,47.12,48,Tuesday,6,Monsoon,0,5
2024-06-18,P003,Sugar,Grocery,23,51.06,52,Tuesday,6,Monsoon,0,4
2024-06-18,P004,Cooking Oil,Grocery,12,125.99,56,Tuesday,6,Monsoon,0,6
2024-06-18,P005,Milk,Dairy,37,41.03,122,Tuesday,6,Monsoon,0,2
2024-06-18,P006,Bread,Bakery,29,33.8,52,Tuesday,6,Monsoon,0,2
2024-06-18,P007,Eggs,Dairy,47,7.16,246,Tuesday,6,Monsoon,0,2
2024-06-18,P008,Biscuits,Snacks,18,30.67,84,Tuesday,6,Monsoon,0,4
2024-06-18,P009,Soap,Personal Care,11,34.82,33,Tuesday,6,Monsoon,0,7
2024-06-18,P010,Shampoo,Personal Care,8,115.64,36,Tuesday,6,Monsoon,0,7
2024-06-19,P001,Rice,Grocery,26,59.71,125,Wednesday,6,Monsoon,0,5
2024-06-19,P002,Wheat,Grocery,19,43.1,84,Wednesday,6,Monsoon,0,5
2024-06-19,P003,Sugar,Grocery,27,50.52,63,Wednesday,6,Monsoon,0,4
2024-06-19,P004,Cooking Oil,Grocery,13,123.39,89,Wednesday,6,Monsoon,0,6
2024-06-19,P005,Milk,Dairy,30,41.9,73,Wednesday,6,Monsoon,0,2
2024-06-19,P006,Bread,Bakery,23,35.13,138,Wednesday,6,Monsoon,0,2
2024-06-19,P007,Eggs,Dairy,48,6.94,117,Wednesday,6,Monsoon,0,2
2024-06-19,P008,Biscuits,Snacks,26,31.12,71,Wednesday,6,Monsoon,0,4
2024-06-19,P009,Soap,Personal Care,11,35.72,46,Wednesday,6,Monsoon,0,7
2024-06-19,P010,Shampoo,Personal Care,7,120.57,36,Wednesday,6,Monsoon,0,7
2024-06-20,P001,Rice,Grocery,26,62.31,108,Thursday,6,Monsoon,0,5
2024-06-20,P002,Wheat,Grocery,15,42.83,81,Thursday,6,Monsoon,0,5
2024-06-20,P003,Sugar,Grocery,19,48.15,85,Thursday,6,Monsoon,0,4
2024-06-20,P004,Cooking Oil,Grocery,6,124.33,83,Thursday,6,Monsoon,0,6
2024-06-20,P005,Milk,Dairy,38,38.83,97,Thursday,6,Monsoon,0,2
2024-06-20,P006,Bread,Bakery,28,35.77,49,Thursday,6,Monsoon,0,2
2024-06-20,P007,Eggs,Dairy,37,7.14,62,Thursday,6,Monsoon,0,2
2024-06-20,P008,Biscuits,Snacks,29,31.46,49,Thursday,6,Monsoon,0,4
2024-06-20,P009,Soap,Personal Care,8,36.38,53,Thursday,6,Monsoon,0,7
2024-06-20,P010,Shampoo,Personal Care,8,115.3,24,Thursday,6,Monsoon,0,7
2024-06-21,P001,Rice,Grocery,23,60.69,114,Friday,6,Monsoon,0,5
2024-06-21,P002,Wheat,Grocery,20,45.21,58,Friday,6,Monsoon,0,5
2024-06-21,P003,Sugar,Grocery,17,49.17,43,Friday,6,Monsoon,0,4
2024-06-21,P004,Cooking Oil,Grocery,12,117.44,84,Friday,6,Monsoon,0,6
2024-06-21,P005,Milk,Dairy,38,38.29,123,Friday,6,Monsoon,0,2
2024-06-21,P006,Bread,Bakery,35,34.71,146,Friday,6,Monsoon,0,2
2024-06-21,P007,Eggs,Dairy,40,7.26,156,Friday,6,Monsoon,0,2
2024-06-21,P008,Biscuits,Snacks,32,31.47,37,Friday,6,Monsoon,0,4
2024-06-21,P009,Soap,Personal Care,11,36.68,92,Friday,6,Monsoon,0,7
2024-06-21,P010,Shampoo,Personal Care,8,120.3,92,Friday,6,Monsoon,0,7
2024-06-22,P001,Rice,Grocery,27,57.02,121,Saturday,6,Monsoon,0,5
2024-06-22,P002,Wheat,Grocery,18,46.63,57,Saturday,6,Monsoon,0,5
2024-06-22,P003,Sugar,Grocery,26,48.72,29,Saturday,6,Monsoon,0,4
2024-06-22,P004,Cooking Oil,Grocery,12,125.97,83,Saturday,6,Monsoon,0,6
2024-06-22,P005,Milk,Dairy,39,39.93,154,Saturday,6,Monsoon,0,2
2024-06-22,P006,Bread,Bakery,41,34.83,216,Saturday,6,Monsoon,0,2
2024-06-22,P007,Eggs,Dairy,64,6.99,108,Saturday,6,Monsoon,0,2
2024-06-22,P008,Biscuits,Snacks,22,30.91,83,Saturday,6,Monsoon,0,4
2024-06-22,P009,Soap,Personal Care,13,33.86,76,Saturday,6,Monsoon,0,7
2024-06-22,P010,Shampoo,Personal Care,7,120.03,27,Saturday,6,Monsoon,0,7
2024-06-23,P001,Rice,Grocery,29,62.06,45,Sunday,6,Monsoon,0,5
2024-06-23,P002,Wheat,Grocery,22,47.07,84,Sunday,6,Monsoon,0,5
2024-06-23,P003,Sugar,Grocery,26,48.64,56,Sunday,6,Monsoon,0,4
2024-06-23,P004,Cooking Oil,Grocery,11,123.75,54,Sunday,6,Monsoon,0,6
2024-06-23,P005,Milk,Dairy,40,40.82,139,Sunday,6,Monsoon,0,2
2024-06-23,P006,Bread,Bakery,40,34.9,45,Sunday,6,Monsoon,0,2
2024-06-23,P007,Eggs,Dairy,49,6.94,228,Sunday,6,Monsoon,0,2
2024-06-23,P008,Biscuits,Snacks,23,31.41,82,Sunday,6,Monsoon,0,4
2024-06-23,P009,Soap,Personal Care,13,34.36,40,Sunday,6,Monsoon,0,7
2024-06-23,P010,Shampoo,Personal Care,10,125.85,23,Sunday,6,Monsoon,0,7
2024-06-24,P001,Rice,Grocery,30,61.87,80,Monday,6,Monsoon,0,5
2024-06-24,P002,Wheat,Grocery,19,43.66,89,Monday,6,Monsoon,0,5
2024-06-24,P003,Sugar,Grocery,19,49.53,34,Monday,6,Monsoon,0,4
2024-06-24,P004,Cooking Oil,Grocery,11,118.52,55,Monday,6,Monsoon,0,6
2024-06-24,P005,Milk,Dairy,25,40.22,74,Monday,6,Monsoon,0,2
2024-06-24,P006,Bread,Bakery,36,35.03,58,Monday,6,Monsoon,0,2
2024-06-24,P007,Eggs,Dairy,48,7.04,129,Monday,6,Monsoon,0,2
2024-06-24,P008,Biscuits,Snacks,22,29.73,101,Monday,6,Monsoon,0,4
2024-06-24,P009,Soap,Personal Care,13,33.77,45,Monday,6,Monsoon,0,7
2024-06-24,P010,Shampoo,Personal Care,7,123.23,77,Monday,6,Monsoon,0,7
2024-06-25,P001,Rice,Grocery,22,57.06,100,Tuesday,6,Monsoon,0,5
2024-06-25,P002,Wheat,Grocery,15,43.02,88,Tuesday,6,Monsoon,0,5
2024-06-25,P003,Sugar,Grocery,17,48.39,87,Tuesday,6,Monsoon,0,4
2024-06-25,P004,Cooking Oil,Grocery,14,117.46,91,Tuesday,6,Monsoon,0,6
2024-06-25,P005,Milk,Dairy,45,38.35,243,Tuesday,6,Monsoon,0,2
2024-06-25,P006,Bread,Bakery,25,34.98,120,Tuesday,6,Monsoon,0,2
2024-06-25,P007,Eggs,Dairy,45,6.79,143,Tuesday,6,Monsoon,0,2
2024-06-25,P008,Biscuits,Snacks,29,30.08,29,Tuesday,6,Monsoon,0,4
2024-06-25,P009,Soap,Personal Care,10,33.53,27,Tuesday,6,Monsoon,0,7
2024-06-25,P010,Shampoo,Personal Care,8,118.03,56,Tuesday,6,Monsoon,0,7
2024-06-26,P001,Rice,Grocery,29,61.91,96,Wednesday,6,Monsoon,0,5
2024-06-26,P002,Wheat,Grocery,20,46.83,114,Wednesday,6,Monsoon,0,5
2024-06-26,P003,Sugar,Grocery,17,50.37,21,Wednesday,6,Monsoon,0,4
2024-06-26,P004,Cooking Oil,Grocery,11,115.23,81,Wednesday,6,Monsoon,0,6
2024-06-26,P005,Milk,Dairy,35,38.76,90,Wednesday,6,Monsoon,0,2
2024-06-26,P006,Bread,Bakery,19,34.75,44,Wednesday,6,Monsoon,0,2
2024-06-26,P007,Eggs,Dairy,47,7.06,264,Wednesday,6,Monsoon,0,2
2024-06-26,P008,Biscuits,Snacks,31,29.05,141,Wednesday,6,Monsoon,0,4
2024-06-26,P009,Soap,Personal Care,12,33.48,26,Wednesday,6,Monsoon,0,7
2024-06-26,P010,Shampoo,Personal Care,8,119.9,27,Wednesday,6,Monsoon,0,7
2024-06-27,P001,Rice,Grocery,24,60.45,92,Thursday,6,Monsoon,0,5
2024-06-27,P002,Wheat,Grocery,14,45.97,30,Thursday,6,Monsoon,0,5
2024-06-27,P003,Sugar,Grocery,19,47.89,88,Thursday,6,Monsoon,0,4
2024-06-27,P004,Cooking Oil,Grocery,9,114.35,23,Thursday,6,Monsoon,0,6
2024-06-27,P005,Milk,Dairy,33,39.68,129,Thursday,6,Monsoon,0,2
2024-06-27,P006,Bread,Bakery,27,33.46,97,Thursday,6,Monsoon,0,2
2024-06-27,P007,Eggs,Dairy,45,6.83,253,Thursday,6,Monsoon,0,2
2024-06-27,P008,Biscuits,Snacks,25,30.44,97,Thursday,6,Monsoon,0,4
2024-06-27,P009,Soap,Personal Care,10,36.31,41,Thursday,6,Monsoon,0,7
2024-06-27,P010,Shampoo,Personal Care,9,124.33,29,Thursday,6,Monsoon,0,7
2024-06-28,P001,Rice,Grocery,23,62.24,93,Friday,6,Monsoon,0,5
2024-06-28,P002,Wheat,Grocery,18,46.06,35,Friday,6,Monsoon,0,5
2024-06-28,P003,Sugar,Grocery,18,51.42,68,Friday,6,Monsoon,0,4
2024-06-28,P004,Cooking Oil,Grocery,10,116.0,84,Friday,6,Monsoon,0,6
2024-06-28,P005,Milk,Dairy,31,39.0,125,Friday,6,Monsoon,0,2
2024-06-28,P006,Bread,Bakery,26,36.28,74,Friday,6,Monsoon,0,2
2024-06-28,P007,Eggs,Dairy,49,7.01,52,Friday,6,Monsoon,0,2
2024-06-28,P008,Biscuits,Snacks,23,31.05,106,Friday,6,Monsoon,0,4
2024-06-28,P009,Soap,Personal Care,11,35.05,31,Friday,6,Monsoon,0,7
2024-06-28,P010,Shampoo,Personal Care,7,117.03,79,Friday,6,Monsoon,0,7
2024-06-29,P001,Rice,Grocery,25,58.57,110,Saturday,6,Monsoon,0,5
2024-06-29,P002,Wheat,Grocery,19,44.79,20,Saturday,6,Monsoon,0,5
2024-06-29,P003,Sugar,Grocery,23,47.65,71,Saturday,6,Monsoon,0,4
2024-06-29,P004,Cooking Oil,Grocery,17,119.31,52,Saturday,6,Monsoon,0,6
2024-06-29,P005,Milk,Dairy,37,40.54,177,Saturday,6,Monsoon,0,2
2024-06-29,P006,Bread,Bakery,32,33.68,168,Saturday,6,Monsoon,0,2
2024-06-29,P007,Eggs,Dairy,63,7.18,207,Saturday,6,Monsoon,0,2
2024-06-29,P008,Biscuits,Snacks,35,31.42,158,Saturday,6,Monsoon,0,4
2024-06-29,P009,Soap,Personal Care,9,35.72,69,Saturday,6,Monsoon,0,7
2024-06-29,P010,Shampoo,Personal Care,8,120.17,85,Saturday,6,Monsoon,0,7
2024-06-30,P001,Rice,Grocery,27,62.13,107,Sunday,6,Monsoon,0,5
2024-06-30,P002,Wheat,Grocery,21,44.27,99,Sunday,6,Monsoon,0,5
2024-06-30,P003,Sugar,Grocery,21,50.85,47,Sunday,6,Monsoon,0,4
2024-06-30,P004,Cooking Oil,Grocery,9,115.19,58,Sunday,6,Monsoon,0,6
2024-06-30,P005,Milk,Dairy,30,40.55,137,Sunday,6,Monsoon,0,2
2024-06-30,P006,Bread,Bakery,38,34.06,66,Sunday,6,Monsoon,0,2
2024-06-30,P007,Eggs,Dairy,60,7.29,105,Sunday,6,Monsoon,0,2
2024-06-30,P008,Biscuits,Snacks,27,30.82,61,Sunday,6,Monsoon,0,4
2024-06-30,P009,Soap,Personal Care,10,33.47,37,Sunday,6,Monsoon,0,7
2024-06-30,P010,Shampoo,Personal Care,10,114.62,60,Sunday,6,Monsoon,0,7
2024-07-01,P001,Rice,Grocery,22,60.35,108,Monday,7,Monsoon,0,5
2024-07-01,P002,Wheat,Grocery,24,46.78,75,Monday,7,Monsoon,0,5
2024-07-01,P003,Sugar,Grocery,19,51.37,100,Monday,7,Monsoon,0,4
2024-07-01,P004,Cooking Oil,Grocery,15,117.54,78,Monday,7,Monsoon,0,6
2024-07-01,P005,Milk,Dairy,29,38.61,93,Monday,7,Monsoon,0,2
2024-07-01,P006,Bread,Bakery,28,34.69,139,Monday,7,Monsoon,0,2
2024-07-01,P007,Eggs,Dairy,46,6.8,127,Monday,7,Monsoon,0,2
2024-07-01,P008,Biscuits,Snacks,23,31.29,115,Monday,7,Monsoon,0,4
2024-07-01,P009,Soap,Personal Care,8,33.6,79,Monday,7,Monsoon,0,7
2024-07-01,P010,Shampoo,Personal Care,5,125.27,62,Monday,7,Monsoon,0,7
2024-07-02,P001,Rice,Grocery,19,61.71,22,Tuesday,7,Monsoon,0,5
2024-07-02,P002,Wheat,Grocery,17,45.16,73,Tuesday,7,Monsoon,0,5
2024-07-02,P003,Sugar,Grocery,23,50.9,82,Tuesday,7,Monsoon,0,4
2024-07-02,P004,Cooking Oil,Grocery,13,116.57,75,Tuesday,7,Monsoon,0,6
2024-07-02,P005,Milk,Dairy,26,38.3,136,Tuesday,7,Monsoon,0,2
2024-07-02,P006,Bread,Bakery,27,36.4,64,Tuesday,7,Monsoon,0,2
2024-07-02,P007,Eggs,Dairy,42,6.65,90,Tuesday,7,Monsoon,0,2
2024-07-02,P008,Biscuits,Snacks,22,30.37,84,Tuesday,7,Monsoon,0,4
2024-07-02,P009,Soap,Personal Care,11,35.96,96,Tuesday,7,Monsoon,0,7
2024-07-02,P010,Shampoo,Personal Care,7,114.25,90,Tuesday,7,Monsoon,0,7
2024-07-03,P001,Rice,Grocery,24,57.95,30,Wednesday,7,Monsoon,0,5
2024-07-03,P002,Wheat,Grocery,17,43.61,97,Wednesday,7,Monsoon,0,5
2024-07-03,P003,Sugar,Grocery,18,50.21,27,Wednesday,7,Monsoon,0,4
2024-07-03,P004,Cooking Oil,Grocery,13,125.52,26,Wednesday,7,Monsoon,0,6
2024-07-03,P005,Milk,Dairy,33,39.17,151,Wednesday,7,Monsoon,0,2
2024-07-03,P006,Bread,Bakery,25,35.59,109,Wednesday,7,Monsoon,0,2
2024-07-03,P007,Eggs,Dairy,46,6.87,72,Wednesday,7,Monsoon,0,2
2024-07-03,P008,Biscuits,Snacks,22,30.71,90,Wednesday,7,Monsoon,0,4
2024-07-03,P009,Soap,Personal Care,11,35.13,54,Wednesday,7,Monsoon,0,7
2024-07-03,P010,Shampoo,Personal Care,7,119.38,93,Wednesday,7,Monsoon,0,7
2024-07-04,P001,Rice,Grocery,25,61.99,36,Thursday,7,Monsoon,0,5
2024-07-04,P002,Wheat,Grocery,18,46.6,61,Thursday,7,Monsoon,0,5
2024-07-04,P003,Sugar,Grocery,25,51.59,149,Thursday,7,Monsoon,0,4
2024-07-04,P004,Cooking Oil,Grocery,10,116.56,66,Thursday,7,Monsoon,0,6
2024-07-04,P005,Milk,Dairy,30,40.77,120,Thursday,7,Monsoon,0,2
2024-07-04,P006,Bread,Bakery,30,33.85,165,Thursday,7,Monsoon,0,2
2024-07-04,P007,Eggs,Dairy,34,6.71,109,Thursday,7,Monsoon,0,2
2024-07-04,P008,Biscuits,Snacks,26,28.66,117,Thursday,7,Monsoon,0,4
2024-07-04,P009,Soap,Personal Care,14,35.72,85,Thursday,7,Monsoon,0,7
